,author,date,n_likes,n_reposts,with_photo,is_repost?,text,T,Po,U,DD,Ff,N,VV,Td
70,dying,2015-08-15,558,6,False,False,каждый карина должный свой влад каждый влада должный свой карина,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
71,dying,2015-08-15,878,22,False,False,каждый ира должный свой даша каждый даша должный свой ира,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
72,dying,2015-08-15,1783,28,False,False,любить друг друг убивать,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
73,dying,2015-08-15,1969,55,True,False,мочь взять убегать бросать весь попросить убегать вместе,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
74,dying,2015-08-15,3150,124,False,False,класс это столица школа класс гангстер класс учиться элита учитель бояться класс кроме класс холоп отличник вести гопот класс некоторые мочь приходить бухой урок,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
75,dying,2015-08-15,1440,22,False,False,друг,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
76,dying,2015-08-15,2800,72,False,False,мечтать прочитывать твой мысль узнавать,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
77,dying,2015-08-15,1501,94,False,False,почему дружить добавлять стена 1 интересный 2 веселый 3 супер 4 мочь 5 любить 6 хороший подруга 7 привлекательный,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
78,dying,2015-08-15,3100,41,False,False,душа пиздец спасибо мальчик,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
79,dying,2015-08-15,1805,35,False,False,делать хотеться равный осуждать конец жизнь,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
80,dying,2015-08-15,912,37,False,False,каждый диана красивый заботливый добрый нежный милый очаровательный душевный незабываемый ангельский веселый энергичный чудесный романтичный симпатичный единственный ласковый желанный предсказуемый загадочный интриговать хороший скромный понимать улыбчивый честный обаятельный целеустремленный дивный женственный,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
81,dying,2015-08-15,2205,43,False,False,шрам смеяться ранить,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
82,dying,2015-08-15,964,21,False,False,каждый аля бандитка ама хасл ама ама хасл,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
83,dying,2015-08-15,1672,35,False,False,хотеть кто-нибудь смотреть смотреть шоколадный торт,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
84,dying,2015-08-15,2063,39,False,False,нужный далеко,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
85,dying,2015-08-15,1609,68,False,False,лето это 3 месяц учебник 92 день свобода 2 208 час счастие 133 480 минута блаженство,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
86,dying,2015-08-15,2365,22,False,False,хотеть вместо контрольный нарисовать хуй тетрадка,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
87,dying,2015-08-15,1750,39,False,False,п з т е м е н н,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
88,dying,2015-08-15,1669,31,False,False,безумно захотеться кто-то садиться рядом сказать понимать действительно понимать почему поступать иначе почему просто понимать это важный,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
89,dying,2015-08-15,1662,31,False,False,лето нужно гулять даша,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
90,dying,2015-08-15,2606,40,False,False,холодно обнимать батарея,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
91,dying,2015-08-15,2464,58,False,False,катя,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
92,dying,2015-08-15,1443,21,False,False,приходить ко чай,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
93,dying,2015-08-15,2372,38,False,False,кристина обижать нужно любить,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
94,dying,2015-08-15,2509,53,False,False,милый красивый очаровательный девушка парень сдыхать счастие,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
95,dying,2015-08-15,1514,36,False,False,голова утро ночь,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
96,dying,2015-08-15,720,29,False,False,забирать стена самый крутой сумасшедший лето прочитывать проигнорировать скучный самый плохой лето,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
97,dying,2015-08-15,1839,40,False,False,хотеть норма друг,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
98,dying,2015-08-15,1354,37,False,False,человек встреча который начинать сильно биться сердце каждый подумать особенный человек,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
99,dying,2015-08-15,1227,39,False,False,каждый настя бандитка ама хасл ама ама хасл,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
100,dying,2015-08-15,1355,9,False,False,трахать рак сука,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
101,dying,2015-08-15,1330,53,False,False,"почему человек считать иметь право разрушать чужой жизнь уходить обижать звонить бросать ветер слово ... бог решать мучиться жить счастливо сказать « любить », добрый любить последний вздох сказать « обещать », разбиваться лепешка сдерживать обещание произносить « отпускать », сделать оставаться противный случай смысл жить каждый ваш слово равноценный ноль иметь значение",20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
102,dying,2015-08-15,667,18,False,False,каждый алена красивый умненький заботливый привлекательный добрый нежный милый очаровательный обворожительный душевный незабываемый неотразимый шикарный божественный завораживать ангельский кокетливый веселый энергичный чудесный романтичный симпатичный единственный ласковый сладенький желанный непредсказуемый загадочный интриговать хороший скромный понимающий заманчивый улыбчивый зажигательный честный обаятельный целеустремленный дивный женственный,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
103,dying,2015-08-15,2073,14,False,False,фото пиздатый чик жизнь должанский,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
104,dying,2015-08-15,1288,10,True,False,покупать книга называть милая,20.3,746.2,46.0,"Ветер, дующий с западо-северо-запада",1,5,10.0,8.2
105,dying,2015-08-14,1355,33,False,False,почему грустный вика скучать,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
106,dying,2015-08-14,658,19,False,False,каждый марина должный свой настя,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
107,dying,2015-08-14,1044,5,False,False,винишко наливать ка малый лиля,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
108,dying,2015-08-14,833,1,False,False,ева четкий поп хусейн 5 год,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
109,dying,2015-08-14,1643,39,False,False,серо-голубой глазок маленький рост пушлый щечка прекрасный сочетание,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
110,dying,2015-08-14,764,19,False,False,каждый катя должный свой вика,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
111,dying,2015-08-14,1260,26,False,False,сентябрь приближаться ко,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
112,dying,2015-08-14,379,2,True,False,▼ нажимать поцелуйчик вскоре влюбляться нажимать,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
113,dying,2015-08-14,95,5,False,True,AppToday это необходимо скачать 12 авг 2015 12 49,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
114,dying,2015-08-14,1976,43,False,False,зеленый глаз русый волос маленький рост идеальный сочетание,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
115,dying,2015-08-14,1498,17,False,False,где-то прилавок магазин скучать алкоголь,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
116,dying,2015-08-14,1834,34,False,False,ребенок хотеть взрослый взрослый хотеть ребенок подросток хотеть вообще,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
117,dying,2015-08-14,87,0,True,True,DELETED 5 авг 2015 9 04,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
118,dying,2015-08-14,1335,27,False,False,кажется забывать рано поздно вспоминать заново,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
119,dying,2015-08-14,1021,17,False,False,каждый должный свой марина,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
120,dying,2015-08-14,1649,25,False,False,завтра,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
121,dying,2015-08-14,698,14,False,False,оптимизм жажда жизнь положительный настрой попробовать сука расстраивать,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
122,dying,2015-08-14,1873,76,False,False,парень заметка девушка 1 злой уходить идти 2 внимательно смотреть твой губа поцелуй 3 отталкивать держать отпускать 4 обзывать целовать говорить любить 5 злой сказать очень милый 6 тихий спрашивать 7 игнорировать привлекать внимание 8 показывать плохой сторона говорить красивый 9 видеть начинать плакать обнимать оставлять планета 10 класть свой голова твой плечо опускаться поцелуй 11 говорить нравиться самый дело хотеть сказать 12 рассказывать секрет хранить 13 смотреть глаз опускать пока это сделать 14 скучать больно 15 « ломать » сердце боль обида проходить 16 говорить кончаться хотеть ... 17 взять рука мгновение важно .) показывать,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
123,dying,2015-08-14,1660,36,False,False,говорить никак мочь забывать человек нужный,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
124,dying,2015-08-14,969,9,False,False,успокаивать свой объятие,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
125,dying,2015-08-14,2201,50,False,False,весь мир жизнь мама,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
126,dying,2015-08-14,1108,22,False,False,сначала человек говорить мочь друг друг знать друг друг хотеть,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
127,dying,2015-08-14,1187,23,False,False,представлять сильно хотеть поговорить,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
128,dying,2015-08-14,1176,17,False,False,почему грустный катя соскучиться,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
129,dying,2015-08-14,1111,29,True,False,первый любовь самый сильный помнить конец жизнь,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
130,dying,2015-08-14,1013,6,False,False,го бегать голый крыша курить,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
131,dying,2015-08-14,701,11,False,False,скучать соня,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
132,dying,2015-08-14,1133,20,False,False,"вопрос дело просто отвечать нормально услышать ясно "", рассказывать услышать понятно",19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
133,dying,2015-08-14,923,6,False,False,пидар пидар пидар пидар пидар пидар пидар,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
134,dying,2015-08-14,1165,9,False,False,ой это быстро пролетать это лето оно каждый год пролетать,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
135,dying,2015-08-14,1006,15,False,False,обижаться человек просто менять мнение вытаскивать человек грязь вытаскивать грязь человек,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
136,dying,2015-08-14,1170,21,False,False,удаль забывать,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
137,dying,2015-08-14,1406,25,False,False,гулять телефон это,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
138,dying,2015-08-14,978,15,False,False,самый ужасный это действительно нужный поддержка сидеть телефон рука знать чей номер набирать,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
139,dying,2015-08-14,1120,16,False,False,слишком стремный счастие,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
140,dying,2015-08-14,1171,36,False,False,человек убивать четыре способ 1 санта лючия санта лючия 2 боже мама мама сходить ум 3 это шутка встречаться маршрутка 4 э слышь че дерзкий,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
141,dying,2015-08-14,630,6,False,False,пусть лето интернет,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
142,dying,2015-08-14,944,9,False,False,обидно чмо,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
143,dying,2015-08-14,2002,42,False,False,карий глаз темный волос маленький рост великолепный сочетание,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
144,dying,2015-08-14,1252,18,True,False,чувство,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
145,dying,2015-08-14,1861,22,False,False,нравиться парень который намного высоко приятно пахнуть великолепно обниматься,19.9,749.8,41.0,"Ветер, дующий с северо-северо-запада",2,5,10.0,6.1
146,dying,2015-08-13,234,1,True,False,жать принцесск смотреть получаться,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
147,dying,2015-08-13,1325,12,False,False,таить вид,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
148,dying,2015-08-13,956,8,False,False,самый жизнь который смотреть фильм читать книга,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
149,dying,2015-08-13,432,28,False,False,репост бояться смочь отвечать весь вопрос правильный купить шоколадка 1 фамилия 2 имя 3 отчество 4 любимый цвет 5 любимый песня 6 любимая шоколадка 7 любимый напиток 8 сколько год 9 любимый фильм 10 хороший подруга детство 11 цвет глаз 12 любимый мультфильм 13 любимый цветок 14 любимый урок,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
150,dying,2015-08-13,795,0,True,False,лайк,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
151,dying,2015-08-13,1216,24,False,False,знать это ничто интересно кроме человек весь плевать единственный крутиться голова это мысль человек,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
152,dying,2015-08-13,1226,22,False,False,хороший подруга запоминать упасть подымать заканчивать ржать,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
153,dying,2015-08-13,1040,13,False,False,отпускать мочь уебывать нахуй,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
154,dying,2015-08-13,879,18,False,False,обещать обещать сделать,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
155,dying,2015-08-13,579,9,False,False,жить жить твой жизнь появляться полина,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
156,dying,2015-08-13,988,15,False,False,забывать твой поцелуй,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
157,dying,2015-08-13,735,21,False,False,хороший пора это запоминать жить свой удовольствие,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
158,dying,2015-08-13,1155,29,False,False,любить катя кормить катя писать катя гулять катя ценить катя обнимать катя беречь катя,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
159,dying,2015-08-13,1475,13,False,False,го спиваться,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
160,dying,2015-08-13,777,6,False,False,делаться хороший,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
161,dying,2015-08-13,823,19,False,False,адекватный пока встречать катя,28.1,747.5,37.0,"Ветер, дующий с юго-юго-запада",1,6,10.0,12.1
