,author,date,n_likes,n_reposts,with_photo,is_repost?,text,T,Po,U,DD,Ff,N,VV,Td
25,dying,2015-08-17,4458,187,False,False,"16 способ доставать родитель добавлять страница потерять 1 ходить дом 2 мычать корова называть твой имя 3 вбегать стена 4 говорить носить одежда противоречить твой религия 5 вставать около 4 утро огромный улыбка сказать добрый утро солнышко 6 вырывать кто-нибудь волос закричать днк !!"". 7 спрыгивать крыша попытка полететь 8 взять рука испуганный вид сказать видеть мертвец 9 попытаться поплавать пол 10 бегать весь дом лампочка кричать солнце оно умирать !"" 11 пить стакан сторона 12 приклеивать палец нос супер клей 13 поразговаривать ручка 14 взять мороженое прилеплять лоб утверждать прекрасный единорог 15 повключать повыклюкать свет сказать аааа понимать 16 кричать тон !!!! каждый душа",24.3,730.3,92.0,"Ветер, дующий с северо-запада",2.0,4.0,10.0,23.0
26,dying,2015-08-17,1242,18,False,False,каждый леша должный свой вика,24.3,730.3,92.0,"Ветер, дующий с северо-запада",2.0,4.0,10.0,23.0
27,dying,2015-08-16,3108,92,False,False,маша обижать лес багажник увидеть,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
28,dying,2015-08-16,4137,65,False,False,каждый катя должный свой ящик водка,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
29,dying,2015-08-16,2367,29,False,False,дарить цветок дарить пожирать,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
30,dying,2015-08-16,1428,23,False,False,алина юля становиться свой место ...,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
31,dying,2015-08-16,1364,18,False,False,каждый анек должный свой никита,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
32,dying,2015-08-16,2974,56,False,False,каждый должный свой яна,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
33,dying,2015-08-16,2288,52,False,False,каждый должный свой полина,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
34,dying,2015-08-16,166,3,False,True,AppToday это необходимо скачать 15 авг 2015 9 54,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
35,dying,2015-08-16,2978,72,False,False,каждый должный свой соня,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
36,dying,2015-08-16,3503,46,False,False,долбоеб,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
37,dying,2015-08-16,3144,93,False,False,принцесск,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
38,dying,2015-08-16,2606,54,False,False,любовь подруга лиза,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
39,dying,2015-08-16,2864,49,True,False,сигарета приносить радость твой любить,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
40,dying,2015-08-16,1755,42,False,False,заниматься го фотка,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
41,dying,2015-08-16,3161,86,False,False,1 накосячить 2 попытаться исправлять 3 накосячить,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
42,dying,2015-08-16,3681,61,False,False,значит неа значит пока выебываться,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
43,dying,2015-08-16,206,1,True,True,DELETED 5 авг 2015 9 04,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
44,dying,2015-08-16,4054,69,False,False,любовь настя,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
45,dying,2015-08-16,3438,35,False,False,лайков ебать красиво становиться,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
46,dying,2015-08-16,5027,125,False,False,голубой глаз восхитительный,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
47,dying,2015-08-16,3233,71,False,False,каждый должный свой карина,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
48,dying,2015-08-16,2459,33,False,False,текст бессмысленный твой жизнь,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
49,dying,2015-08-16,3180,56,False,False,счастливый жизнь лола погодить сечь,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
50,dying,2015-08-16,3623,56,False,False,никто нужный смиряться,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
51,dying,2015-08-16,2029,58,False,False,каждый настя фея,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
52,dying,2015-08-16,1702,33,False,False,слышь че дерзкий просто полина,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
53,dying,2015-08-16,2238,17,False,False,спасибо целый месяц счастие хотя спасибо уебок,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
54,dying,2015-08-16,1743,24,False,False,боже просто женя,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
55,dying,2015-08-16,2097,29,False,False,смело,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
56,dying,2015-08-16,2099,33,False,False,простоуйдинахуй,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
57,dying,2015-08-16,1722,26,False,False,каждый влад бандитка ама хасл ама ама хасл,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
58,dying,2015-08-16,1133,6,False,False,каждый даша должный свой темочка,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
59,dying,2015-08-16,2154,35,False,False,каждый вика малявка ...,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
60,dying,2015-08-16,703,10,False,False,каждый эмилий милый,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
61,dying,2015-08-16,1774,36,False,False,гулять друг собака,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
62,dying,2015-08-16,549,8,False,False,каждый маша должный свой инна,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
63,dying,2015-08-16,611,8,False,False,каждый ксюша должный свой кенан каждый кенан должный свой ксюша,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
64,dying,2015-08-16,1002,24,False,False,здорово сестренка иринка который любить который любить,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
65,dying,2015-08-16,3425,30,False,False,мб самый красивый зато орех норма,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
66,dying,2015-08-16,923,10,False,False,каждый маша должный свой ира,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
67,dying,2015-08-16,2050,55,False,False,голубой глаз темный волос высокий рост идеальный сочетание,29.2,730.9,80.0,"Ветер, дующий с юго-запада",1.0,4.0,10.0,25.5
68,dying,2015-08-15,651,1,False,False,редко бывать сестра анита рита,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
69,dying,2015-08-15,991,14,False,False,любовь милена,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
70,dying,2015-08-15,558,6,False,False,каждый карина должный свой влад каждый влада должный свой карина,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
71,dying,2015-08-15,878,22,False,False,каждый ира должный свой даша каждый даша должный свой ира,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
72,dying,2015-08-15,1783,28,False,False,любить друг друг убивать,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
73,dying,2015-08-15,1969,55,True,False,мочь взять убегать бросать весь попросить убегать вместе,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
74,dying,2015-08-15,3150,124,False,False,класс это столица школа класс гангстер класс учиться элита учитель бояться класс кроме класс холоп отличник вести гопот класс некоторые мочь приходить бухой урок,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
75,dying,2015-08-15,1440,22,False,False,друг,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
76,dying,2015-08-15,2800,72,False,False,мечтать прочитывать твой мысль узнавать,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
77,dying,2015-08-15,1501,94,False,False,почему дружить добавлять стена 1 интересный 2 веселый 3 супер 4 мочь 5 любить 6 хороший подруга 7 привлекательный,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
78,dying,2015-08-15,3100,41,False,False,душа пиздец спасибо мальчик,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
79,dying,2015-08-15,1805,35,False,False,делать хотеться равный осуждать конец жизнь,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
80,dying,2015-08-15,912,37,False,False,каждый диана красивый заботливый добрый нежный милый очаровательный душевный незабываемый ангельский веселый энергичный чудесный романтичный симпатичный единственный ласковый желанный предсказуемый загадочный интриговать хороший скромный понимать улыбчивый честный обаятельный целеустремленный дивный женственный,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
81,dying,2015-08-15,2205,43,False,False,шрам смеяться ранить,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
82,dying,2015-08-15,964,21,False,False,каждый аля бандитка ама хасл ама ама хасл,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
83,dying,2015-08-15,1672,35,False,False,хотеть кто-нибудь смотреть смотреть шоколадный торт,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
84,dying,2015-08-15,2063,39,False,False,нужный далеко,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
85,dying,2015-08-15,1609,68,False,False,лето это 3 месяц учебник 92 день свобода 2 208 час счастие 133 480 минута блаженство,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
86,dying,2015-08-15,2365,22,False,False,хотеть вместо контрольный нарисовать хуй тетрадка,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
87,dying,2015-08-15,1750,39,False,False,п з т е м е н н,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
88,dying,2015-08-15,1669,31,False,False,безумно захотеться кто-то садиться рядом сказать понимать действительно понимать почему поступать иначе почему просто понимать это важный,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
89,dying,2015-08-15,1662,31,False,False,лето нужно гулять даша,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
90,dying,2015-08-15,2606,40,False,False,холодно обнимать батарея,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
91,dying,2015-08-15,2464,58,False,False,катя,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
92,dying,2015-08-15,1443,21,False,False,приходить ко чай,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
93,dying,2015-08-15,2372,38,False,False,кристина обижать нужно любить,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
94,dying,2015-08-15,2509,53,False,False,милый красивый очаровательный девушка парень сдыхать счастие,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
95,dying,2015-08-15,1514,36,False,False,голова утро ночь,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
96,dying,2015-08-15,720,29,False,False,забирать стена самый крутой сумасшедший лето прочитывать проигнорировать скучный самый плохой лето,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
97,dying,2015-08-15,1839,40,False,False,хотеть норма друг,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
98,dying,2015-08-15,1354,37,False,False,человек встреча который начинать сильно биться сердце каждый подумать особенный человек,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
99,dying,2015-08-15,1227,39,False,False,каждый настя бандитка ама хасл ама ама хасл,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
100,dying,2015-08-15,1355,9,False,False,трахать рак сука,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
101,dying,2015-08-15,1330,53,False,False,"почему человек считать иметь право разрушать чужой жизнь уходить обижать звонить бросать ветер слово ... бог решать мучиться жить счастливо сказать « любить », добрый любить последний вздох сказать « обещать », разбиваться лепешка сдерживать обещание произносить « отпускать », сделать оставаться противный случай смысл жить каждый ваш слово равноценный ноль иметь значение",27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
102,dying,2015-08-15,667,18,False,False,каждый алена красивый умненький заботливый привлекательный добрый нежный милый очаровательный обворожительный душевный незабываемый неотразимый шикарный божественный завораживать ангельский кокетливый веселый энергичный чудесный романтичный симпатичный единственный ласковый сладенький желанный непредсказуемый загадочный интриговать хороший скромный понимающий заманчивый улыбчивый зажигательный честный обаятельный целеустремленный дивный женственный,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
103,dying,2015-08-15,2073,14,False,False,фото пиздатый чик жизнь должанский,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
104,dying,2015-08-15,1288,10,True,False,покупать книга называть милая,27.4,730.7,92.0,"Ветер, дующий с юго-юго-востока",2.0,4.0,10.0,25.9
105,dying,2015-08-14,1355,33,False,False,почему грустный вика скучать,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
106,dying,2015-08-14,658,19,False,False,каждый марина должный свой настя,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
107,dying,2015-08-14,1044,5,False,False,винишко наливать ка малый лиля,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
108,dying,2015-08-14,833,1,False,False,ева четкий поп хусейн 5 год,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
109,dying,2015-08-14,1643,39,False,False,серо-голубой глазок маленький рост пушлый щечка прекрасный сочетание,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
110,dying,2015-08-14,764,19,False,False,каждый катя должный свой вика,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
111,dying,2015-08-14,1260,26,False,False,сентябрь приближаться ко,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
112,dying,2015-08-14,379,2,True,False,▼ нажимать поцелуйчик вскоре влюбляться нажимать,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
113,dying,2015-08-14,95,5,False,True,AppToday это необходимо скачать 12 авг 2015 12 49,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
114,dying,2015-08-14,1976,43,False,False,зеленый глаз русый волос маленький рост идеальный сочетание,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
115,dying,2015-08-14,1498,17,False,False,где-то прилавок магазин скучать алкоголь,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
116,dying,2015-08-14,1834,34,False,False,ребенок хотеть взрослый взрослый хотеть ребенок подросток хотеть вообще,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
117,dying,2015-08-14,87,0,True,True,DELETED 5 авг 2015 9 04,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
118,dying,2015-08-14,1335,27,False,False,кажется забывать рано поздно вспоминать заново,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
119,dying,2015-08-14,1021,17,False,False,каждый должный свой марина,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
120,dying,2015-08-14,1649,25,False,False,завтра,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
121,dying,2015-08-14,698,14,False,False,оптимизм жажда жизнь положительный настрой попробовать сука расстраивать,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
122,dying,2015-08-14,1873,76,False,False,парень заметка девушка 1 злой уходить идти 2 внимательно смотреть твой губа поцелуй 3 отталкивать держать отпускать 4 обзывать целовать говорить любить 5 злой сказать очень милый 6 тихий спрашивать 7 игнорировать привлекать внимание 8 показывать плохой сторона говорить красивый 9 видеть начинать плакать обнимать оставлять планета 10 класть свой голова твой плечо опускаться поцелуй 11 говорить нравиться самый дело хотеть сказать 12 рассказывать секрет хранить 13 смотреть глаз опускать пока это сделать 14 скучать больно 15 « ломать » сердце боль обида проходить 16 говорить кончаться хотеть ... 17 взять рука мгновение важно .) показывать,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
123,dying,2015-08-14,1660,36,False,False,говорить никак мочь забывать человек нужный,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
124,dying,2015-08-14,969,9,False,False,успокаивать свой объятие,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
125,dying,2015-08-14,2201,50,False,False,весь мир жизнь мама,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
126,dying,2015-08-14,1108,22,False,False,сначала человек говорить мочь друг друг знать друг друг хотеть,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
127,dying,2015-08-14,1187,23,False,False,представлять сильно хотеть поговорить,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
128,dying,2015-08-14,1176,17,False,False,почему грустный катя соскучиться,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
129,dying,2015-08-14,1111,29,True,False,первый любовь самый сильный помнить конец жизнь,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
130,dying,2015-08-14,1013,6,False,False,го бегать голый крыша курить,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
131,dying,2015-08-14,701,11,False,False,скучать соня,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
132,dying,2015-08-14,1133,20,False,False,"вопрос дело просто отвечать нормально услышать ясно "", рассказывать услышать понятно",22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
133,dying,2015-08-14,923,6,False,False,пидар пидар пидар пидар пидар пидар пидар,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
134,dying,2015-08-14,1165,9,False,False,ой это быстро пролетать это лето оно каждый год пролетать,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
135,dying,2015-08-14,1006,15,False,False,обижаться человек просто менять мнение вытаскивать человек грязь вытаскивать грязь человек,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
136,dying,2015-08-14,1170,21,False,False,удаль забывать,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
137,dying,2015-08-14,1406,25,False,False,гулять телефон это,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
138,dying,2015-08-14,978,15,False,False,самый ужасный это действительно нужный поддержка сидеть телефон рука знать чей номер набирать,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
139,dying,2015-08-14,1120,16,False,False,слишком стремный счастие,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
140,dying,2015-08-14,1171,36,False,False,человек убивать четыре способ 1 санта лючия санта лючия 2 боже мама мама сходить ум 3 это шутка встречаться маршрутка 4 э слышь че дерзкий,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
141,dying,2015-08-14,630,6,False,False,пусть лето интернет,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
142,dying,2015-08-14,944,9,False,False,обидно чмо,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
143,dying,2015-08-14,2002,42,False,False,карий глаз темный волос маленький рост великолепный сочетание,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
144,dying,2015-08-14,1252,18,True,False,чувство,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
145,dying,2015-08-14,1861,22,False,False,нравиться парень который намного высоко приятно пахнуть великолепно обниматься,22.0,730.0,96.0,"Штиль, безветрие",0.0,4.0,10.0,21.3
146,dying,2015-08-13,234,1,True,False,жать принцесск смотреть получаться,30.4,730.4,76.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,25.7
147,dying,2015-08-13,1325,12,False,False,таить вид,30.4,730.4,76.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,25.7
148,dying,2015-08-13,956,8,False,False,самый жизнь который смотреть фильм читать книга,30.4,730.4,76.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,25.7
149,dying,2015-08-13,432,28,False,False,репост бояться смочь отвечать весь вопрос правильный купить шоколадка 1 фамилия 2 имя 3 отчество 4 любимый цвет 5 любимый песня 6 любимая шоколадка 7 любимый напиток 8 сколько год 9 любимый фильм 10 хороший подруга детство 11 цвет глаз 12 любимый мультфильм 13 любимый цветок 14 любимый урок,30.4,730.4,76.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,25.7
150,dying,2015-08-13,795,0,True,False,лайк,30.4,730.4,76.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,25.7
151,dying,2015-08-13,1216,24,False,False,знать это ничто интересно кроме человек весь плевать единственный крутиться голова это мысль человек,30.4,730.4,76.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,25.7
152,dying,2015-08-13,1226,22,False,False,хороший подруга запоминать упасть подымать заканчивать ржать,30.4,730.4,76.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,25.7
153,dying,2015-08-13,1040,13,False,False,отпускать мочь уебывать нахуй,30.4,730.4,76.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,25.7
154,dying,2015-08-13,879,18,False,False,обещать обещать сделать,30.4,730.4,76.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,25.7
155,dying,2015-08-13,579,9,False,False,жить жить твой жизнь появляться полина,30.4,730.4,76.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,25.7
156,dying,2015-08-13,988,15,False,False,забывать твой поцелуй,30.4,730.4,76.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,25.7
